iteration,Ux,Uy,Uz,k,omega,p
2844,,,,,,0.000115279
2845,,,,,,1.3775e-06
2846,,,,,,0.000131959
2847,,,,,,1.53333e-06
2848,,,,,,0.000136513
2849,,,,,,1.61953e-06
2850,,,,,,0.000163096
2851,,,,,,1.90052e-06
2852,,,,,,9.92625e-05
2853,,,,,,1.29949e-06
2854,,,,,,0.000122142
2855,,,,,,1.45393e-06
2856,,,,,,0.000128283
2857,,,,,,1.57746e-06
2858,,,,,,0.000146613
2859,,,,,,1.73612e-06
2860,,,,,,9.33697e-05
2861,,,,,,1.26102e-06
2862,,,,,,0.00011556
2863,,,,,,1.39566e-06
2864,,,,,,0.000120635
2865,,,,,,1.46412e-06
2866,,,,,,0.000137991
2867,,,,,,1.67273e-06
2868,,,,,,0.00013894
2869,,,,,,1.64599e-06
2870,,,,,,0.000101252
2871,,,,,,1.33907e-06
2872,,,,,,0.000121899
2873,,,,,,1.43086e-06
2874,,,,,,0.000128981
2875,,,,,,1.52376e-06
2876,,,,,,0.000157757
2877,,,,,,1.93624e-06
2878,,,,,,0.000145362
2879,,,,,,1.64465e-06
2880,,,,,,0.00010529
2881,,,,,,1.35675e-06
2882,,,,,,0.000114529
2883,,,,,,1.36468e-06
2884,,,,,,0.000141409
2885,,,,,,1.74439e-06
2886,,,,,,0.000132617
2887,,,,,,1.58447e-06
2888,,,,,,0.000160428
2889,,,,,,1.88926e-06
2890,,,,,,0.000104618
2891,,,,,,1.40442e-06
2892,,,,,,0.000128502
2893,,,,,,1.59354e-06
2894,,,,,,0.000123089
2895,,,,,,1.49836e-06
2896,,,,,,0.000153803
2897,,,,,,1.89809e-06
2898,,,,,,9.8216e-05
2899,,,,,,1.32469e-06
2900,,,,,,0.000119583
2901,,,,,,1.44449e-06
2902,,,,,,0.000113525
2903,,,,,,1.33125e-06
2904,,,,,,0.000143752
2905,,,,,,1.79241e-06
2906,,,,,,0.000144037
2907,,,,,,1.76943e-06
2908,,,,,,0.000100129
2909,,,,,,1.34392e-06
2910,,,,,,0.000128498
2911,,,,,,1.52408e-06
2912,,,,,,0.000135038
2913,,,,,,1.63007e-06
2914,,,,,,0.000162344
2915,,,,,,2.01197e-06
2916,,,,,,0.000149214
2917,,,,,,1.71324e-06
2918,,,,,,0.000108221
2919,,,,,,1.41985e-06
2920,,,,,,0.000117348
2921,,,,,,1.43259e-06
2922,,,,,,0.000144779
2923,,,,,,1.8287e-06
2924,,,,,,0.000135953
2925,,,,,,1.65876e-06
2926,,,,,,0.000101951
2927,,,,,,1.36992e-06
2928,,,,,,0.000109639
2929,,,,,,1.33722e-06
2930,,,,,,0.00013774
2931,,,,,,1.66558e-06
2932,,,,,,0.000126522
2933,,,,,,1.51232e-06
2934,,,,,,0.000156615
2935,,,,,,1.8762e-06
2936,,,,,,9.94703e-05
2937,,,,,,1.31782e-06
2938,,,,,,0.000125178
2939,,,,,,1.52307e-06
2940,,,,,,0.000122027
2941,,,,,,1.45899e-06
2942,,,,,,0.000154683
2943,,,,,,1.92194e-06
2944,,,,,,9.79574e-05
2945,,,,,,1.32835e-06
2946,,,,,,0.000120212
2947,,,,,,1.45001e-06
2948,,,,,,0.00013565
2949,,,,,,1.58614e-06
2950,,,,,,0.000135482
2951,,,,,,1.62246e-06
2952,,,,,,0.000138359
2953,,,,,,1.6566e-06
2954,,,,,,0.000100687
2955,,,,,,1.30614e-06
2956,,,,,,0.000128752
2957,,,,,,1.55467e-06
2958,,,,,,0.000136183
2959,,,,,,1.66462e-06
2960,,,,,,0.000162917
2961,,,,,,2.04063e-06
2962,,,,,,0.000149146
2963,,,,,,1.71216e-06
2964,,,,,,0.000107937
2965,,,,,,1.41248e-06
2966,,,,,,0.000116484
2967,,,,,,1.46769e-06
2968,,,,,,0.000144393
2969,,,,,,1.84442e-06
2970,,,,,,0.000136197
2971,,,,,,1.68126e-06
2972,,,,,,0.000105018
2973,,,,,,1.4064e-06
2974,,,,,,0.000112977
2975,,,,,,1.36708e-06
2976,,,,,,0.000140049
2977,,,,,,1.71526e-06
2978,,,,,,0.000128702
2979,,,,,,1.55832e-06
2980,,,,,,0.000157613
2981,,,,,,1.90669e-06
2982,,,,,,0.000101006
2983,,,,,,1.3571e-06
2984,,,,,,0.000125849
2985,,,,,,1.55932e-06
2986,,,,,,0.00012327
2987,,,,,,1.51191e-06
2988,,,,,,0.000155526
2989,,,,,,1.97056e-06
2990,,,,,,0.000100592
2991,,,,,,1.34595e-06
2992,,,,,,0.000122318
2993,,,,,,1.47787e-06
2994,,,,,,0.00011458
2995,,,,,,1.33924e-06
2996,,,,,,0.000144004
2997,,,,,,1.76109e-06
2998,,,,,,0.00014392
2999,,,,,,1.74784e-06
3000,,,,,,0.000102454
3001,,,,,,1.36224e-06
3002,,,,,,0.000112067
3003,,,,,,1.39321e-06
3004,,,,,,0.000144327
3005,,,,,,1.78255e-06
3006,,,,,,0.000146853
3007,,,,,,1.82935e-06
3008,,,,,,0.000162757
3009,,,,,,1.96244e-06
3010,,,,,,0.000102015
3011,,,,,,1.37301e-06
3012,,,,,,0.000126575
3013,,,,,,1.5403e-06
3014,,,,,,0.000132449
3015,,,,,,1.66659e-06
3016,,,,,,0.000150356
3017,,,,,,1.86411e-06
3018,,,,,,0.00010083
3019,,,,,,1.345e-06
3020,,,,,,0.000123855
3021,,,,,,1.52013e-06
3022,,,,,,0.000128951
3023,,,,,,1.55536e-06
3024,,,,,,0.000144989
3025,,,,,,1.72675e-06
3026,,,,,,0.000145327
3027,,,,,,1.71415e-06
3028,,,,,,0.000107035
3029,,,,,,1.44501e-06
3030,,,,,,0.000135641
3031,,,,,,1.64371e-06
3032,,,,,,0.00013111
3033,,,,,,1.52711e-06
3034,,,,,,0.000160489
3035,,,,,,1.93706e-06
3036,,,,,,0.000104768
3037,,,,,,1.37628e-06
3038,,,,,,0.000125751
3039,,,,,,1.54318e-06
3040,,,,,,0.000118221
3041,,,,,,1.35393e-06
3042,,,,,,0.000145133
3043,,,,,,1.68791e-06
3044,,,,,,0.000145501
3045,,,,,,1.70103e-06
3046,,,,,,0.000101878
3047,,,,,,1.36647e-06
3048,,,,,,0.000111526
3049,,,,,,1.38961e-06
3050,,,,,,0.000142334
3051,,,,,,1.70168e-06
3052,,,,,,0.000133742
3053,,,,,,1.53857e-06
3054,,,,,,0.000163713
3055,,,,,,1.90605e-06
3056,,,,,,0.000103296
3057,,,,,,1.4366e-06
3058,,,,,,0.000126885
3059,,,,,,1.60197e-06
3060,,,,,,0.000121767
3061,,,,,,1.45396e-06
3062,,,,,,0.000152836
3063,,,,,,1.83865e-06
3064,,,,,,0.000101113
3065,,,,,,1.37912e-06
3066,,,,,,0.000123296
3067,,,,,,1.57988e-06
3068,,,,,,0.000117604
3069,,,,,,1.40528e-06
3070,,,,,,0.000147087
3071,,,,,,1.75647e-06
3072,,,,,,0.000146486
3073,,,,,,1.72384e-06
3074,,,,,,0.000100871
3075,,,,,,1.37785e-06
3076,,,,,,0.00010954
3077,,,,,,1.38364e-06
3078,,,,,,0.000141557
3079,,,,,,1.73661e-06
3080,,,,,,0.000133244
3081,,,,,,1.58081e-06
3082,,,,,,0.000100587
3083,,,,,,1.3881e-06
3084,,,,,,0.000126949
3085,,,,,,1.56353e-06
3086,,,,,,0.000128176
3087,,,,,,1.53421e-06
3088,,,,,,0.000142125
3089,,,,,,1.61785e-06
3090,,,,,,0.000143501
3091,,,,,,1.61303e-06
3092,,,,,,0.000107457
3093,,,,,,1.41481e-06
3094,,,,,,0.000109962
3095,,,,,,1.31738e-06
3096,,,,,,0.000140764
3097,,,,,,1.6576e-06
3098,,,,,,0.000143782
3099,,,,,,1.70006e-06
3100,,,,,,0.00015834
3101,,,,,,1.84318e-06
3102,,,,,,9.82789e-05
3103,,,,,,1.36442e-06
3104,,,,,,0.00012118
3105,,,,,,1.52834e-06
3106,,,,,,0.000127514
3107,,,,,,1.56236e-06
3108,,,,,,0.000145546
3109,,,,,,1.71839e-06
3110,,,,,,9.74172e-05
3111,,,,,,1.32856e-06
3112,,,,,,0.000120256
3113,,,,,,1.51195e-06
3114,,,,,,0.00011413
3115,,,,,,1.34348e-06
3116,,,,,,0.000144699
3117,,,,,,1.71537e-06
3118,,,,,,0.000143755
3119,,,,,,1.68596e-06
3120,,,,,,9.79923e-05
3121,,,,,,1.36717e-06
3122,,,,,,0.000106822
3123,,,,,,1.34607e-06
3124,,,,,,0.000138174
3125,,,,,,1.68339e-06
3126,,,,,,0.000130473
3127,,,,,,1.51816e-06
3128,,,,,,0.000162776
3129,,,,,,1.92314e-06
3130,,,,,,0.000101949
3131,,,,,,1.42749e-06
3132,,,,,,0.000125747
3133,,,,,,1.57455e-06
3134,,,,,,0.000119962
3135,,,,,,1.41784e-06
3136,,,,,,0.000151535
3137,,,,,,1.81174e-06
3138,,,,,,9.83723e-05
3139,,,,,,1.36436e-06
3140,,,,,,0.000112646
3141,,,,,,1.43149e-06
3142,,,,,,0.000118097
3143,,,,,,1.42512e-06
3144,,,,,,0.000148126
3145,,,,,,1.78992e-06
3146,,,,,,0.000136577
3147,,,,,,1.55363e-06
3148,,,,,,0.000100885
3149,,,,,,1.44801e-06
3150,,,,,,0.000111403
3151,,,,,,1.41444e-06
3152,,,,,,0.00013155
3153,,,,,,1.54376e-06
3154,,,,,,0.000136201
3155,,,,,,1.59617e-06
3156,,,,,,0.000166663
3157,,,,,,1.97461e-06
3158,,,,,,9.88949e-05
3159,,,,,,1.42182e-06
3160,,,,,,0.000121448
3161,,,,,,1.55645e-06
3162,,,,,,0.000127681
3163,,,,,,1.55391e-06
3164,,,,,,0.000146264
3165,,,,,,1.69302e-06
3166,,,,,,9.53174e-05
3167,,,,,,1.36207e-06
3168,,,,,,0.000118765
3169,,,,,,1.57808e-06
3170,,,,,,0.000123383
3171,,,,,,1.54206e-06
3172,,,,,,0.000139518
3173,,,,,,1.65873e-06
3174,,,,,,0.000140291
3175,,,,,,1.58897e-06
3176,,,,,,9.88053e-05
3177,,,,,,1.43699e-06
3178,,,,,,0.000108116
3179,,,,,,1.3963e-06
3180,,,,,,0.000138751
3181,,,,,,1.73564e-06
3182,,,,,,0.000130198
3183,,,,,,1.51053e-06
3184,,,,,,0.000160681
3185,,,,,,1.82846e-06
3186,,,,,,0.000100515
3187,,,,,,1.43984e-06
3188,,,,,,0.000124308
3189,,,,,,1.61956e-06
3190,,,,,,0.000119051
3191,,,,,,1.42598e-06
3192,,,,,,0.000149484
3193,,,,,,1.74494e-06
3194,,,,,,0.000150339
3195,,,,,,1.74146e-06
3196,,,,,,0.000106277
3197,,,,,,1.56077e-06
3198,,,,,,0.000114945
3199,,,,,,1.48816e-06
3200,,,,,,0.000143311
3201,,,,,,1.77764e-06
3202,,,,,,0.000134164
3203,,,,,,1.52638e-06
3204,,,,,,9.97042e-05
3205,,,,,,1.44503e-06
3206,,,,,,0.000107424
3207,,,,,,1.42497e-06
3208,,,,,,0.000124445
3209,,,,,,1.56914e-06
3210,,,,,,0.000128281
3211,,,,,,1.56513e-06
3212,,,,,,0.000156878
3213,,,,,,1.83806e-06
3214,,,,,,9.52292e-05
3215,,,,,,1.36377e-06
3216,,,,,,0.000119247
3217,,,,,,1.57758e-06
3218,,,,,,0.000127325
3219,,,,,,1.61152e-06
3220,,,,,,0.000144869
3221,,,,,,1.71175e-06
3222,,,,,,0.000145789
3223,,,,,,1.65775e-06
3224,,,,,,0.000104341
3225,,,,,,1.51344e-06
3226,,,,,,0.000113786
3227,,,,,,1.49463e-06
3228,,,,,,0.000130631
3229,,,,,,1.61891e-06
3230,,,,,,0.000135681
3231,,,,,,1.58537e-06
3232,,,,,,0.000163146
3233,,,,,,1.8992e-06
3234,,,,,,0.000100515
3235,,,,,,1.47396e-06
3236,,,,,,0.000123633
3237,,,,,,1.63271e-06
3238,,,,,,0.000129554
3239,,,,,,1.62315e-06
3240,,,,,,0.000146206
3241,,,,,,1.69241e-06
3242,,,,,,0.000147083
3243,,,,,,1.70715e-06
3244,,,,,,0.000108083
3245,,,,,,1.60789e-06
3246,,,,,,0.000117979
3247,,,,,,1.59227e-06
3248,,,,,,0.000135431
3249,,,,,,1.65603e-06
3250,,,,,,0.000140228
3251,,,,,,1.65756e-06
3252,,,,,,0.00010278
3253,,,,,,1.49198e-06
3254,,,,,,0.000110672
3255,,,,,,1.48693e-06
3256,,,,,,0.000126622
3257,,,,,,1.58948e-06
3258,,,,,,0.000128813
3259,,,,,,1.5596e-06
3260,,,,,,0.000155865
3261,,,,,,1.82134e-06
3262,,,,,,9.39459e-05
3263,,,,,,1.36788e-06
3264,,,,,,0.000117354
3265,,,,,,1.54773e-06
3266,,,,,,0.00012531
3267,,,,,,1.60029e-06
3268,,,,,,0.000144062
3269,,,,,,1.66762e-06
3270,,,,,,0.000145227
3271,,,,,,1.68746e-06
3272,,,,,,0.000103153
3273,,,,,,1.5191e-06
3274,,,,,,0.000112262
3275,,,,,,1.50737e-06
3276,,,,,,0.000129423
3277,,,,,,1.56329e-06
3278,,,,,,0.00013391
3279,,,,,,1.55455e-06
3280,,,,,,0.000161637
3281,,,,,,1.92008e-06
3282,,,,,,9.95858e-05
3283,,,,,,1.4703e-06
3284,,,,,,0.000122631
3285,,,,,,1.59446e-06
3286,,,,,,0.000128753
3287,,,,,,1.60283e-06
3288,,,,,,0.000155709
3289,,,,,,1.85009e-06
3290,,,,,,0.000142699
3291,,,,,,1.70575e-06
3292,,,,,,0.000106485
3293,,,,,,1.59244e-06
3294,,,,,,0.000116213
3295,,,,,,1.56232e-06
3296,,,,,,0.000143838
3297,,,,,,1.79336e-06
3298,,,,,,0.000135464
3299,,,,,,1.59598e-06
3300,,,,,,0.000100784
3301,,,,,,1.50618e-06
3302,,,,,,0.000126317
3303,,,,,,1.6882e-06
3304,,,,,,0.000128303
3305,,,,,,1.61648e-06
3306,,,,,,0.000140728
3307,,,,,,1.62016e-06
3308,,,,,,0.000141751
3309,,,,,,1.66665e-06
3310,,,,,,0.000104157
3311,,,,,,1.508e-06
3312,,,,,,0.000115308
3313,,,,,,1.49969e-06
3314,,,,,,0.000131825
3315,,,,,,1.59073e-06
3316,,,,,,0.000135856
3317,,,,,,1.58548e-06
3318,,,,,,0.000160817
3319,,,,,,1.98696e-06
3320,,,,,,9.46515e-05
3321,,,,,,1.38343e-06
3322,,,,,,0.000115116
3323,,,,,,1.46601e-06
3324,,,,,,0.000121816
3325,,,,,,1.49967e-06
3326,,,,,,0.000148076
3327,,,,,,1.82139e-06
3328,,,,,,0.000137903
3329,,,,,,1.67458e-06
3330,,,,,,0.000104059
3331,,,,,,1.53746e-06
3332,,,,,,0.000113779
3333,,,,,,1.48528e-06
3334,,,,,,0.000130686
3335,,,,,,1.54289e-06
3336,,,,,,0.000134629
3337,,,,,,1.60379e-06
3338,,,,,,0.000161392
3339,,,,,,2.05667e-06
3340,,,,,,0.000103564
3341,,,,,,1.50582e-06
3342,,,,,,0.000116637
3343,,,,,,1.47104e-06
3344,,,,,,0.000123991
3345,,,,,,1.49768e-06
3346,,,,,,0.000153525
3347,,,,,,1.92159e-06
3348,,,,,,0.000152404
3349,,,,,,1.9352e-06
3350,,,,,,0.000106508
3351,,,,,,1.57298e-06
3352,,,,,,0.000132291
3353,,,,,,1.68718e-06
3354,,,,,,0.000136052
3355,,,,,,1.6679e-06
3356,,,,,,0.000160131
3357,,,,,,2.0233e-06
3358,,,,,,9.83116e-05
3359,,,,,,1.39835e-06
3360,,,,,,0.00011665
3361,,,,,,1.50532e-06
3362,,,,,,0.000122368
3363,,,,,,1.54068e-06
3364,,,,,,0.000136215
3365,,,,,,1.61915e-06
3366,,,,,,0.000138008
3367,,,,,,1.6437e-06
3368,,,,,,9.91745e-05
3369,,,,,,1.38952e-06
3370,,,,,,0.000110058
3371,,,,,,1.40464e-06
3372,,,,,,0.000127097
3373,,,,,,1.5049e-06
3374,,,,,,0.000131758
3375,,,,,,1.56602e-06
3376,,,,,,0.000158724
3377,,,,,,1.93542e-06
3378,,,,,,9.34944e-05
3379,,,,,,1.30091e-06
3380,,,,,,0.000114595
3381,,,,,,1.4448e-06
3382,,,,,,0.000121461
3383,,,,,,1.48283e-06
3384,,,,,,0.000137901
3385,,,,,,1.62213e-06
3386,,,,,,0.000140187
3387,,,,,,1.67588e-06
3388,,,,,,0.00010299
3389,,,,,,1.44081e-06
3390,,,,,,0.000113135
3391,,,,,,1.41051e-06
3392,,,,,,0.000130227
3393,,,,,,1.52708e-06
3394,,,,,,0.000134405
3395,,,,,,1.59079e-06
3396,,,,,,0.00016114
3397,,,,,,1.95285e-06
3398,,,,,,9.76719e-05
3399,,,,,,1.34489e-06
3400,,,,,,0.000119827
3401,,,,,,1.46345e-06
3402,,,,,,0.000126467
3403,,,,,,1.5285e-06
3404,,,,,,0.000154118
3405,,,,,,1.87927e-06
3406,,,,,,0.000165073
3407,,,,,,1.96399e-06
3408,,,,,,0.000105446
3409,,,,,,1.42192e-06
3410,,,,,,0.000129974
3411,,,,,,1.5849e-06
3412,,,,,,0.000135725
3413,,,,,,1.64106e-06
3414,,,,,,0.000150468
3415,,,,,,1.77324e-06
3416,,,,,,9.77778e-05
3417,,,,,,1.33209e-06
3418,,,,,,0.00011839
3419,,,,,,1.47487e-06
3420,,,,,,0.000122635
3421,,,,,,1.4817e-06
3422,,,,,,0.000136866
3423,,,,,,1.5875e-06
3424,,,,,,0.000137778
3425,,,,,,1.56985e-06
3426,,,,,,0.000100025
3427,,,,,,1.37158e-06
3428,,,,,,0.000128294
3429,,,,,,1.56875e-06
3430,,,,,,0.000124203
3431,,,,,,1.39241e-06
3432,,,,,,0.000153168
3433,,,,,,1.78822e-06
3434,,,,,,0.000152541
3435,,,,,,1.75018e-06
3436,,,,,,0.00010176
3437,,,,,,1.35382e-06
3438,,,,,,0.000109316
3439,,,,,,1.30397e-06
3440,,,,,,0.000137587
3441,,,,,,1.65636e-06
3442,,,,,,0.000139196
3443,,,,,,1.65722e-06
3444,,,,,,0.000153819
3445,,,,,,1.76127e-06
3446,,,,,,0.000100218
3447,,,,,,1.36315e-06
3448,,,,,,0.000124282
3449,,,,,,1.52716e-06
3450,,,,,,0.000130608
3451,,,,,,1.57236e-06
3452,,,,,,0.000148656
3453,,,,,,1.71916e-06
3454,,,,,,0.000105839
3455,,,,,,1.43098e-06
3456,,,,,,0.000111973
3457,,,,,,1.36152e-06
3458,,,,,,0.000138368
3459,,,,,,1.6647e-06
3460,,,,,,0.000127068
3461,,,,,,1.44116e-06
3462,,,,,,0.000155396
3463,,,,,,1.80068e-06
3464,,,,,,0.000100906
3465,,,,,,1.33126e-06
3466,,,,,,0.000124751
3467,,,,,,1.52697e-06
3468,,,,,,0.000120827
3469,,,,,,1.36943e-06
3470,,,,,,0.000151102
3471,,,,,,1.80561e-06
3472,,,,,,0.000150206
3473,,,,,,1.75283e-06
3474,,,,,,0.000100108
3475,,,,,,1.34158e-06
3476,,,,,,0.000126019
3477,,,,,,1.51114e-06
3478,,,,,,0.000132037
3479,,,,,,1.55454e-06
3480,,,,,,0.000158344
3481,,,,,,1.88781e-06
3482,,,,,,9.74953e-05
3483,,,,,,1.24987e-06
3484,,,,,,0.000117533
3485,,,,,,1.40322e-06
3486,,,,,,0.000123082
3487,,,,,,1.45435e-06
3488,,,,,,0.00014835
3489,,,,,,1.80536e-06
3490,,,,,,0.000135198
3491,,,,,,1.49766e-06
3492,,,,,,9.88516e-05
3493,,,,,,1.32167e-06
3494,,,,,,0.000109297
3495,,,,,,1.3169e-06
3496,,,,,,0.00012854
3497,,,,,,1.46782e-06
3498,,,,,,0.000134351
3499,,,,,,1.53436e-06
3500,,,,,,0.000163661
3501,,,,,,1.92286e-06
3502,,,,,,0.000101892
3503,,,,,,1.37647e-06
3504,,,,,,0.000115778
3505,,,,,,1.37173e-06
3506,,,,,,0.000122209
3507,,,,,,1.39444e-06
3508,,,,,,0.000152529
3509,,,,,,1.78113e-06
3510,,,,,,9.85694e-05
3511,,,,,,1.3403e-06
3512,,,,,,0.000111204
3513,,,,,,1.35472e-06
3514,,,,,,0.000117119
3515,,,,,,1.36262e-06
3516,,,,,,0.000146249
3517,,,,,,1.73899e-06
3518,,,,,,0.000134313
3519,,,,,,1.46943e-06
3520,,,,,,9.94695e-05
3521,,,,,,1.36806e-06
3522,,,,,,0.000129007
3523,,,,,,1.59276e-06
3524,,,,,,0.000134064
3525,,,,,,1.56537e-06
3526,,,,,,0.000149927
3527,,,,,,1.68256e-06
3528,,,,,,0.000150305
3529,,,,,,1.69676e-06
3530,,,,,,0.000109707
3531,,,,,,1.53047e-06
3532,,,,,,0.000118661
3533,,,,,,1.46994e-06
3534,,,,,,0.000134487
3535,,,,,,1.53112e-06
3536,,,,,,0.00013804
3537,,,,,,1.56479e-06
3538,,,,,,0.000102865
3539,,,,,,1.43932e-06
3540,,,,,,0.00011033
3541,,,,,,1.38966e-06
3542,,,,,,0.000125797
3543,,,,,,1.45823e-06
3544,,,,,,0.000128474
3545,,,,,,1.45601e-06
3546,,,,,,0.000156936
3547,,,,,,1.7878e-06
3548,,,,,,9.52175e-05
3549,,,,,,1.3302e-06
3550,,,,,,0.000118788
3551,,,,,,1.47873e-06
3552,,,,,,0.000126759
3553,,,,,,1.51896e-06
3554,,,,,,0.000145521
3555,,,,,,1.63833e-06
3556,,,,,,0.000146141
3557,,,,,,1.64146e-06
3558,,,,,,0.000105175
3559,,,,,,1.49564e-06
3560,,,,,,0.000132942
3561,,,,,,1.67612e-06
3562,,,,,,0.000125662
3563,,,,,,1.42922e-06
3564,,,,,,0.00015527
3565,,,,,,1.76054e-06
3566,,,,,,0.000101884
3567,,,,,,1.38589e-06
3568,,,,,,0.000124696
3569,,,,,,1.55786e-06
3570,,,,,,0.000117599
3571,,,,,,1.36014e-06
3572,,,,,,0.000145528
3573,,,,,,1.69688e-06
3574,,,,,,0.000144239
3575,,,,,,1.63723e-06
3576,,,,,,9.77084e-05
3577,,,,,,1.36239e-06
3578,,,,,,0.000107729
3579,,,,,,1.35089e-06
3580,,,,,,0.000138284
3581,,,,,,1.69235e-06
3582,,,,,,0.000140621
3583,,,,,,1.68966e-06
3584,,,,,,9.77325e-05
3585,,,,,,1.34253e-06
3586,,,,,,0.000122072
3587,,,,,,1.50472e-06
3588,,,,,,0.000123605
3589,,,,,,1.49969e-06
3590,,,,,,0.000137022
3591,,,,,,1.59159e-06
3592,,,,,,0.000138019
3593,,,,,,1.56998e-06
3594,,,,,,0.00010426
3595,,,,,,1.40641e-06
3596,,,,,,0.000115575
3597,,,,,,1.42521e-06
3598,,,,,,0.000132815
3599,,,,,,1.57829e-06
3600,,,,,,0.000136727
3601,,,,,,1.60929e-06
3602,,,,,,0.000163589
3603,,,,,,1.92662e-06
3604,,,,,,9.53924e-05
3605,,,,,,1.32517e-06
3606,,,,,,0.000116719
3607,,,,,,1.48092e-06
3608,,,,,,0.000123235
3609,,,,,,1.55681e-06
3610,,,,,,0.000151754
3611,,,,,,1.89696e-06
3612,,,,,,9.45352e-05
3613,,,,,,1.29225e-06
3614,,,,,,0.000114951
3615,,,,,,1.45836e-06
3616,,,,,,0.000142851
3617,,,,,,1.80657e-06
3618,,,,,,0.000128642
3619,,,,,,1.55225e-06
3620,,,,,,0.000154687
3621,,,,,,1.85049e-06
3622,,,,,,9.93417e-05
3623,,,,,,1.34703e-06
3624,,,,,,0.000123856
3625,,,,,,1.58434e-06
3626,,,,,,0.000119876
3627,,,,,,1.47799e-06
3628,,,,,,0.000150199
3629,,,,,,1.86357e-06
3630,,,,,,0.000149785
3631,,,,,,1.82098e-06
3632,,,,,,0.000101703
3633,,,,,,1.49971e-06
3634,,,,,,0.000108632
3635,,,,,,1.42765e-06
3636,,,,,,0.000136698
3637,,,,,,1.76603e-06
3638,,,,,,0.000126976
3639,,,,,,1.581e-06
3640,,,,,,9.77553e-05
3641,,,,,,1.39365e-06
3642,,,,,,0.000105962
3643,,,,,,1.36061e-06
3644,,,,,,0.000133962
3645,,,,,,1.69919e-06
3646,,,,,,0.000122146
3647,,,,,,1.52627e-06
3648,,,,,,0.00015184
3649,,,,,,1.84666e-06
3650,,,,,,9.2457e-05
3651,,,,,,1.32636e-06
3652,,,,,,0.000114505
3653,,,,,,1.49114e-06
3654,,,,,,0.000122599
3655,,,,,,1.56673e-06
3656,,,,,,0.000141289
3657,,,,,,1.71059e-06
3658,,,,,,0.000143029
3659,,,,,,1.68599e-06
3660,,,,,,0.000103869
3661,,,,,,1.5004e-06
3662,,,,,,0.000111725
3663,,,,,,1.46614e-06
3664,,,,,,0.000130052
3665,,,,,,1.59266e-06
3666,,,,,,0.00013362
3667,,,,,,1.65375e-06
3668,,,,,,0.000101458
3669,,,,,,1.46326e-06
3670,,,,,,0.000100492
3671,,,,,,1.33002e-06
3672,,,,,,0.00012971
3673,,,,,,1.64024e-06
3674,,,,,,0.000130402
3675,,,,,,1.65207e-06
3676,,,,,,0.000147283
3677,,,,,,1.753e-06
3678,,,,,,9.36774e-05
3679,,,,,,1.34078e-06
3680,,,,,,0.000118934
3681,,,,,,1.59011e-06
3682,,,,,,0.000115956
3683,,,,,,1.46826e-06
3684,,,,,,0.000149328
3685,,,,,,1.86675e-06
3686,,,,,,0.000149321
3687,,,,,,1.82747e-06
3688,,,,,,0.000102011
3689,,,,,,1.51222e-06
3690,,,,,,0.000109119
3691,,,,,,1.47446e-06
3692,,,,,,0.000138769
3693,,,,,,1.81073e-06
3694,,,,,,0.000129343
3695,,,,,,1.59658e-06
3696,,,,,,9.88711e-05
3697,,,,,,1.4394e-06
3698,,,,,,0.000107217
3699,,,,,,1.41953e-06
3700,,,,,,0.000134775
3701,,,,,,1.76138e-06
3702,,,,,,0.000123391
3703,,,,,,1.56029e-06
3704,,,,,,0.000152778
3705,,,,,,1.87282e-06
3706,,,,,,9.39826e-05
3707,,,,,,1.35273e-06
3708,,,,,,0.000116099
3709,,,,,,1.5559e-06
3710,,,,,,0.000124432
3711,,,,,,1.62694e-06
3712,,,,,,0.000143136
3713,,,,,,1.76151e-06
3714,,,,,,0.000144466
3715,,,,,,1.7419e-06
3716,,,,,,0.000104881
3717,,,,,,1.55723e-06
3718,,,,,,0.000113412
3719,,,,,,1.5248e-06
3720,,,,,,0.000131096
3721,,,,,,1.67583e-06
3722,,,,,,0.000135496
3723,,,,,,1.69109e-06
3724,,,,,,0.000102287
3725,,,,,,1.49321e-06
3726,,,,,,0.000101609
3727,,,,,,1.38262e-06
3728,,,,,,0.000129927
3729,,,,,,1.71094e-06
3730,,,,,,0.000131863
3731,,,,,,1.71162e-06
3732,,,,,,0.000148306
3733,,,,,,1.81525e-06
3734,,,,,,9.40325e-05
3735,,,,,,1.38184e-06
3736,,,,,,0.000118644
3737,,,,,,1.61402e-06
3738,,,,,,0.000116167
3739,,,,,,1.51113e-06
3740,,,,,,0.000149207
3741,,,,,,1.90934e-06
3742,,,,,,0.000149772
3743,,,,,,1.85728e-06
3744,,,,,,0.000101556
3745,,,,,,1.50096e-06
3746,,,,,,0.000109181
3747,,,,,,1.49803e-06
3748,,,,,,0.000138757
3749,,,,,,1.82975e-06
3750,,,,,,0.000140251
3751,,,,,,1.78279e-06
3752,,,,,,9.74602e-05
3753,,,,,,1.43543e-06
3754,,,,,,0.000104137
3755,,,,,,1.41097e-06
3756,,,,,,0.000132511
3757,,,,,,1.77336e-06
3758,,,,,,0.000122664
3759,,,,,,1.58001e-06
3760,,,,,,0.000153522
3761,,,,,,1.86395e-06
3762,,,,,,9.66015e-05
3763,,,,,,1.37668e-06
3764,,,,,,0.000112747
3765,,,,,,1.50642e-06
3766,,,,,,0.000121268
3767,,,,,,1.56461e-06
3768,,,,,,0.000153087
3769,,,,,,1.93844e-06
